fecha,producto,cantidad,precio_unitario,vendedor,sucursal,extra_columna
2025-08-07,Gorra,,16991.1,Lucía,CABA,irrelevante
2025-08-07,Short,2.0,13734.63,,La Plata,irrelevante
2025-08-07,Remera,3.0,2654.05,Ana,La Plata,irrelevante
2025-08-07,Jean,,10261.08,Lucía,Mar del Plata,irrelevante
2025-08-07,Camisa,1.0,9520.73,Mario,CABA,irrelevante
2025-08-07,Pantalón,1.0,18158.98,Carlos,CABA,irrelevante
2025-08-07,Pantalón,,14940.66,Lucía,CABA,irrelevante
2025-08-07,Pantalón,2.0,8954.0,Lucía,La Plata,irrelevante
2025-08-07,Remera,,14554.08,Luz,La Plata,irrelevante
2025-08-07,Camisa,2.0,19440.91,,Mar del Plata,irrelevante
2025-08-07,Remera,,7904.2,Mario,La Plata,irrelevante
2025-08-07,Jean,1.0,16273.29,Juan,La Plata,irrelevante
2025-08-07,Camisa,,4863.71,Carlos,Bahía Blanca,irrelevante
2025-08-07,Medias,1.0,14212.56,Sofía,CABA,irrelevante
2025-08-07,Camisa,,13768.53,Sofía,CABA,irrelevante
2025-08-07,Remera,2.0,4296.68,Ana,La Plata,irrelevante
2025-08-07,Jean,3.0,3136.04,Carlos,Bahía Blanca,irrelevante
2025-08-07,Camisa,,19929.92,Mario,La Plata,irrelevante
2025-08-07,Jean,1.0,5388.1,Sofía,CABA,irrelevante
2025-08-07,Short,1.0,13154.34,Sofía,Rosario,irrelevante
2025-08-07,Jean,2.0,8803.61,Juan,Mar del Plata,irrelevante
2025-08-07,Short,3.0,12732.82,,Mar del Plata,irrelevante
2025-08-07,Gorra,,13480.88,,Mar del Plata,irrelevante
2025-08-07,Gorra,1.0,7802.55,Ana,La Plata,irrelevante
2025-08-07,Medias,,3804.87,,La Plata,irrelevante
2025-08-07,Medias,3.0,14509.14,Lucía,Rosario,irrelevante
2025-08-07,Zapatilla,3.0,3639.3,Lucía,Mar del Plata,irrelevante
2025-08-07,Pantalón,3.0,14602.03,Sofía,La Plata,irrelevante
2025-08-07,Pantalón,1.0,17711.05,Mario,Bahía Blanca,irrelevante
2025-08-07,Campera,3.0,7617.98,,La Plata,irrelevante
2025-08-07,Zapatilla,3.0,12504.44,Ana,Mar del Plata,irrelevante
2025-08-07,Zapatilla,1.0,17314.63,Juan,Bahía Blanca,irrelevante
2025-08-07,Medias,,14418.85,Juan,Bahía Blanca,irrelevante
2025-08-07,Gorra,3.0,12478.21,Sofía,CABA,irrelevante
2025-08-07,Zapatilla,3.0,11432.5,,Bahía Blanca,irrelevante
2025-08-07,Zapatilla,3.0,18305.19,Sofía,CABA,irrelevante
2025-08-07,Camisa,2.0,8404.8,Juan,Rosario,irrelevante
2025-08-07,Gorra,1.0,9157.53,Lucía,CABA,irrelevante
2025-08-07,Medias,1.0,19283.69,,CABA,irrelevante
2025-08-07,Short,,6303.61,Lucía,Mar del Plata,irrelevante
2025-08-07,Zapatilla,1.0,2186.97,Carlos,La Plata,irrelevante
2025-08-07,Camisa,,6446.46,Ana,La Plata,irrelevante
2025-08-07,Campera,,13393.13,Juan,La Plata,irrelevante
2025-08-07,Short,,7924.71,Sofía,CABA,irrelevante
2025-08-07,Gorra,,16245.61,Lucía,La Plata,irrelevante
2025-08-07,Short,1.0,13922.82,Juan,CABA,irrelevante
2025-08-07,Buzo,1.0,2542.23,Juan,Mar del Plata,irrelevante
2025-08-07,Short,3.0,11114.17,Sofía,Rosario,irrelevante
2025-08-07,Campera,1.0,7447.96,Juan,Bahía Blanca,irrelevante
2025-08-07,Jean,,14803.24,,Bahía Blanca,irrelevante
2025-08-07,Gorra,,18299.48,Juan,Mar del Plata,irrelevante
2025-08-07,Buzo,2.0,17051.76,Juan,Rosario,irrelevante
2025-08-07,Camisa,,6106.97,Sofía,Rosario,irrelevante
2025-08-07,Remera,3.0,18796.25,Lucía,Rosario,irrelevante
2025-08-07,Pantalón,3.0,19008.71,Juan,La Plata,irrelevante
2025-08-07,Jean,1.0,19992.13,Carlos,La Plata,irrelevante
2025-08-07,Pantalón,1.0,13321.64,Carlos,Bahía Blanca,irrelevante
2025-08-07,Camisa,1.0,7496.14,Sofía,La Plata,irrelevante
2025-08-07,Remera,3.0,16461.72,Ana,Bahía Blanca,irrelevante
2025-08-07,Camisa,1.0,11573.29,Carlos,CABA,irrelevante
2025-08-07,Short,,8098.44,,Rosario,irrelevante
2025-08-07,Pantalón,3.0,19115.39,Carlos,Rosario,irrelevante
2025-08-07,Pantalón,3.0,7920.53,Mario,Mar del Plata,irrelevante
2025-08-07,Pantalón,,3261.62,Juan,Bahía Blanca,irrelevante
2025-08-07,Buzo,3.0,18058.7,Carlos,CABA,irrelevante
2025-08-07,Campera,2.0,6075.23,Sofía,La Plata,irrelevante
2025-08-07,Camisa,3.0,15070.5,Juan,Bahía Blanca,irrelevante
2025-08-07,Short,,6281.23,Carlos,Rosario,irrelevante
2025-08-07,Buzo,1.0,9513.93,Mario,Rosario,irrelevante
2025-08-07,Short,2.0,1859.84,,La Plata,irrelevante
2025-08-07,Pantalón,1.0,3529.9,Sofía,Bahía Blanca,irrelevante
2025-08-07,Short,3.0,16686.68,Lucía,Bahía Blanca,irrelevante
2025-08-07,Short,,16792.5,Ana,Rosario,irrelevante
2025-08-07,Buzo,2.0,11239.2,Ana,La Plata,irrelevante
2025-08-07,Jean,3.0,19081.76,Luz,Mar del Plata,irrelevante
2025-08-07,Campera,,10064.72,Carlos,Mar del Plata,irrelevante
2025-08-07,Camisa,2.0,4638.14,Ana,Bahía Blanca,irrelevante
2025-08-07,Camisa,3.0,8894.58,Luz,La Plata,irrelevante
2025-08-07,Jean,1.0,14695.57,Mario,Bahía Blanca,irrelevante
2025-08-07,Camisa,1.0,2131.25,,CABA,irrelevante
2025-08-07,Pantalón,2.0,7247.3,Carlos,CABA,irrelevante
2025-08-07,Jean,,2968.86,Mario,Rosario,irrelevante
2025-08-07,Gorra,1.0,13509.89,Lucía,Bahía Blanca,irrelevante
2025-08-07,Short,3.0,9470.13,Juan,La Plata,irrelevante
2025-08-07,Pantalón,1.0,10729.34,Luz,Rosario,irrelevante
2025-08-07,Zapatilla,1.0,6107.95,Lucía,CABA,irrelevante
2025-08-07,Gorra,1.0,6274.21,Juan,Rosario,irrelevante
2025-08-07,Short,2.0,9934.11,,La Plata,irrelevante
2025-08-07,Pantalón,3.0,11504.83,Lucía,Bahía Blanca,irrelevante
2025-08-07,Buzo,1.0,1739.9,Lucía,Mar del Plata,irrelevante
2025-08-07,Camisa,1.0,9147.74,Sofía,CABA,irrelevante
2025-08-07,Short,,6363.01,Sofía,Rosario,irrelevante
2025-08-07,Remera,2.0,19520.38,Carlos,La Plata,irrelevante
2025-08-07,Gorra,1.0,9790.8,Lucía,Bahía Blanca,irrelevante
2025-08-07,Camisa,3.0,14781.1,Ana,Mar del Plata,irrelevante
2025-08-07,Medias,3.0,8194.63,Juan,Mar del Plata,irrelevante
2025-08-07,Gorra,3.0,5018.74,Sofía,Rosario,irrelevante
2025-08-07,Remera,3.0,15043.59,Juan,La Plata,irrelevante
2025-08-07,Zapatilla,1.0,17345.27,Luz,CABA,irrelevante
2025-08-07,Zapatilla,3.0,15569.54,Luz,Mar del Plata,irrelevante
2025-08-07,Campera,,14912.65,Lucía,Rosario,irrelevante
2025-08-07,Pantalón,,5478.5,Ana,Rosario,irrelevante
2025-08-07,Buzo,2.0,17817.11,Lucía,CABA,irrelevante
2025-08-07,Camisa,,19567.51,Lucía,CABA,irrelevante
2025-08-07,Jean,3.0,8061.25,Juan,Bahía Blanca,irrelevante
2025-08-07,Pantalón,3.0,17450.48,Carlos,CABA,irrelevante
2025-08-07,Camisa,3.0,17855.84,,Bahía Blanca,irrelevante
2025-08-07,Jean,2.0,11390.75,Carlos,La Plata,irrelevante
2025-08-07,Gorra,2.0,13657.59,Carlos,Bahía Blanca,irrelevante
2025-08-07,Short,3.0,10093.79,Sofía,Mar del Plata,irrelevante
2025-08-07,Short,2.0,12243.5,Sofía,Mar del Plata,irrelevante
2025-08-07,Jean,2.0,15650.37,Mario,Mar del Plata,irrelevante
2025-08-07,Pantalón,,3278.44,Lucía,Bahía Blanca,irrelevante
2025-08-07,Jean,2.0,6022.49,Mario,Bahía Blanca,irrelevante
2025-08-07,Camisa,3.0,16306.43,Lucía,La Plata,irrelevante
2025-08-07,Buzo,,7532.45,Lucía,Bahía Blanca,irrelevante
2025-08-07,Medias,2.0,11548.46,,Rosario,irrelevante
2025-08-07,Medias,1.0,15574.49,Juan,Mar del Plata,irrelevante
2025-08-07,Short,2.0,2252.14,Juan,Rosario,irrelevante
2025-08-07,Buzo,2.0,13234.48,Carlos,Mar del Plata,irrelevante
2025-08-07,Camisa,,5091.37,Mario,Bahía Blanca,irrelevante
2025-08-07,Medias,3.0,3174.74,Ana,Mar del Plata,irrelevante
2025-08-07,Zapatilla,3.0,16271.01,Sofía,CABA,irrelevante
2025-08-07,Medias,,19245.99,Mario,Bahía Blanca,irrelevante
2025-08-07,Buzo,2.0,15934.72,Juan,Rosario,irrelevante
2025-08-07,Campera,1.0,13595.91,Carlos,Bahía Blanca,irrelevante
2025-08-07,Gorra,,5782.07,Luz,Mar del Plata,irrelevante
2025-08-07,Remera,1.0,14496.07,Sofía,CABA,irrelevante
2025-08-07,Zapatilla,1.0,3948.78,Juan,CABA,irrelevante
2025-08-07,Campera,1.0,17861.77,Juan,La Plata,irrelevante
2025-08-07,Camisa,2.0,17638.17,Luz,Rosario,irrelevante
2025-08-06,Zapatilla,3.0,18106.93,Juan,Rosario,irrelevante
2025-08-06,Pantalón,3.0,14967.19,Juan,La Plata,irrelevante
2025-08-06,Campera,1.0,13772.57,Juan,La Plata,irrelevante
2025-08-06,Remera,,9190.2,Sofía,Bahía Blanca,irrelevante
2025-08-06,Camisa,,3488.7,Lucía,Bahía Blanca,irrelevante
2025-08-06,Remera,2.0,11351.51,Ana,Rosario,irrelevante
2025-08-06,Jean,3.0,15462.31,Luz,Bahía Blanca,irrelevante
2025-08-06,Short,2.0,8014.43,Mario,La Plata,irrelevante
2025-08-06,Buzo,3.0,13781.86,Luz,CABA,irrelevante
2025-08-06,Zapatilla,,11373.8,,Rosario,irrelevante
2025-08-06,Pantalón,1.0,9533.3,Ana,Rosario,irrelevante
2025-08-06,Jean,2.0,13496.18,Mario,CABA,irrelevante
2025-08-06,Zapatilla,3.0,4988.42,Juan,La Plata,irrelevante
2025-08-06,Short,,17884.42,Luz,Rosario,irrelevante
2025-08-06,Zapatilla,,7719.46,,CABA,irrelevante
2025-08-06,Camisa,2.0,1813.52,Sofía,Mar del Plata,irrelevante
2025-08-06,Camisa,,9104.7,Luz,Mar del Plata,irrelevante
2025-08-06,Medias,1.0,6364.02,,Mar del Plata,irrelevante
2025-08-06,Buzo,3.0,8661.4,Sofía,CABA,irrelevante
2025-08-06,Pantalón,2.0,16485.67,Mario,CABA,irrelevante
2025-08-06,Zapatilla,2.0,7232.57,Luz,Bahía Blanca,irrelevante
2025-08-06,Pantalón,3.0,18948.71,Ana,CABA,irrelevante
2025-08-06,Zapatilla,1.0,6359.15,Luz,CABA,irrelevante
2025-08-06,Short,2.0,2189.52,,Mar del Plata,irrelevante
2025-08-06,Short,2.0,18039.31,Juan,La Plata,irrelevante
2025-08-06,Short,2.0,14114.97,Ana,La Plata,irrelevante
2025-08-06,Camisa,1.0,18340.84,Mario,Mar del Plata,irrelevante
2025-08-06,Buzo,3.0,16417.66,,Mar del Plata,irrelevante
2025-08-06,Medias,3.0,15886.73,Luz,CABA,irrelevante
2025-08-06,Remera,1.0,18959.35,Juan,Rosario,irrelevante
2025-08-06,Pantalón,2.0,17379.38,Luz,Mar del Plata,irrelevante
2025-08-06,Zapatilla,,8510.42,,La Plata,irrelevante
2025-08-06,Pantalón,,7293.05,Lucía,Rosario,irrelevante
2025-08-06,Camisa,1.0,19238.51,Ana,Rosario,irrelevante
2025-08-06,Zapatilla,2.0,7522.75,Carlos,Rosario,irrelevante
2025-08-06,Zapatilla,3.0,12660.55,Juan,CABA,irrelevante
2025-08-06,Camisa,,13958.93,Lucía,Bahía Blanca,irrelevante
2025-08-06,Jean,2.0,13667.38,Lucía,Bahía Blanca,irrelevante
2025-08-06,Medias,,3834.91,,Bahía Blanca,irrelevante
2025-08-06,Short,3.0,3325.98,Carlos,Rosario,irrelevante
2025-08-06,Medias,,9489.4,Juan,Rosario,irrelevante
2025-08-06,Buzo,,15234.36,Carlos,Rosario,irrelevante
2025-08-06,Camisa,3.0,16022.72,Luz,CABA,irrelevante
2025-08-06,Short,3.0,2467.64,Sofía,La Plata,irrelevante
2025-08-06,Jean,1.0,16866.61,,Bahía Blanca,irrelevante
2025-08-06,Campera,,7276.16,Lucía,Mar del Plata,irrelevante
2025-08-06,Buzo,2.0,13370.76,Ana,Mar del Plata,irrelevante
2025-08-06,Campera,1.0,1936.04,Mario,CABA,irrelevante
2025-08-06,Short,1.0,12657.51,Ana,Bahía Blanca,irrelevante
2025-08-06,Camisa,1.0,13703.34,Carlos,Rosario,irrelevante
2025-08-06,Campera,1.0,15999.93,Juan,Bahía Blanca,irrelevante
2025-08-06,Remera,3.0,12966.95,Ana,Mar del Plata,irrelevante
2025-08-06,Jean,,7116.84,Sofía,Rosario,irrelevante
2025-08-06,Medias,2.0,11581.77,,CABA,irrelevante
2025-08-06,Zapatilla,1.0,9302.05,Mario,Bahía Blanca,irrelevante
2025-08-06,Zapatilla,,12713.78,Mario,La Plata,irrelevante
2025-08-06,Gorra,,3310.7,Mario,Bahía Blanca,irrelevante
2025-08-06,Gorra,3.0,2990.02,Sofía,Rosario,irrelevante
2025-08-06,Medias,2.0,9896.17,Luz,CABA,irrelevante
2025-08-06,Remera,,11363.73,,Bahía Blanca,irrelevante
2025-08-06,Buzo,2.0,1593.85,,Mar del Plata,irrelevante
2025-08-06,Gorra,1.0,10618.73,Mario,La Plata,irrelevante
2025-08-06,Campera,,1606.99,Carlos,La Plata,irrelevante
2025-08-06,Jean,3.0,12621.95,Juan,La Plata,irrelevante
2025-08-06,Pantalón,3.0,7046.67,,Rosario,irrelevante
2025-08-06,Campera,,8730.31,Sofía,Rosario,irrelevante
2025-08-06,Jean,3.0,6353.06,Mario,Rosario,irrelevante
2025-08-06,Short,2.0,8755.85,Ana,Rosario,irrelevante
2025-08-06,Zapatilla,,11959.2,Mario,Rosario,irrelevante
2025-08-06,Campera,2.0,13750.12,,Rosario,irrelevante
2025-08-06,Buzo,,6792.45,Juan,CABA,irrelevante
2025-08-06,Pantalón,2.0,1913.56,Lucía,CABA,irrelevante
2025-08-06,Buzo,,14834.67,Carlos,Rosario,irrelevante
2025-08-06,Campera,2.0,11030.19,Ana,CABA,irrelevante
2025-08-06,Jean,,12700.12,Sofía,CABA,irrelevante
2025-08-06,Campera,,2753.18,Lucía,La Plata,irrelevante
2025-08-06,Remera,,16310.48,Sofía,Rosario,irrelevante
2025-08-06,Short,2.0,2685.86,Juan,La Plata,irrelevante
2025-08-06,Campera,,2888.89,Juan,CABA,irrelevante
2025-08-06,Pantalón,1.0,10088.33,Juan,Mar del Plata,irrelevante
2025-08-06,Gorra,2.0,3529.01,Mario,Bahía Blanca,irrelevante
2025-08-06,Gorra,,19048.29,,CABA,irrelevante
2025-08-06,Buzo,1.0,10086.41,Juan,La Plata,irrelevante
2025-08-06,Jean,1.0,15884.02,Mario,CABA,irrelevante
2025-08-06,Short,3.0,17455.54,Carlos,Mar del Plata,irrelevante
2025-08-06,Remera,3.0,15133.03,Mario,La Plata,irrelevante
2025-08-06,Jean,3.0,4017.1,Luz,Mar del Plata,irrelevante
2025-08-06,Jean,3.0,6366.54,,La Plata,irrelevante
2025-08-06,Zapatilla,3.0,9262.49,,Rosario,irrelevante
2025-08-06,Gorra,1.0,7706.02,Luz,Mar del Plata,irrelevante
2025-08-06,Camisa,2.0,14883.8,Lucía,Mar del Plata,irrelevante
2025-08-06,Jean,3.0,7556.36,Mario,CABA,irrelevante
2025-08-06,Medias,2.0,5469.44,Carlos,Bahía Blanca,irrelevante
2025-08-06,Medias,,14616.15,Ana,CABA,irrelevante
2025-08-06,Campera,2.0,4443.88,Sofía,CABA,irrelevante
2025-08-06,Camisa,2.0,5586.13,Sofía,CABA,irrelevante
2025-08-06,Pantalón,2.0,6256.85,Ana,La Plata,irrelevante
2025-08-06,Pantalón,2.0,5544.49,Juan,CABA,irrelevante
2025-08-06,Medias,3.0,14286.88,Carlos,CABA,irrelevante
2025-08-06,Pantalón,,17251.87,Ana,Mar del Plata,irrelevante
2025-08-06,Buzo,3.0,10064.18,Ana,Mar del Plata,irrelevante
2025-08-06,Remera,,15384.61,Ana,La Plata,irrelevante
2025-08-06,Gorra,,16256.48,Lucía,Rosario,irrelevante
2025-08-06,Pantalón,1.0,2865.67,Ana,CABA,irrelevante
2025-08-06,Zapatilla,,13928.36,,Rosario,irrelevante
2025-08-06,Jean,1.0,18858.35,Juan,Rosario,irrelevante
2025-08-06,Short,3.0,6303.62,,Bahía Blanca,irrelevante
2025-08-06,Camisa,,19892.53,Sofía,Rosario,irrelevante
2025-08-06,Campera,3.0,15299.11,Lucía,La Plata,irrelevante
2025-08-06,Camisa,3.0,16061.43,Mario,Bahía Blanca,irrelevante
2025-08-06,Jean,3.0,4207.38,Ana,Bahía Blanca,irrelevante
2025-08-06,Zapatilla,3.0,5292.17,Lucía,Mar del Plata,irrelevante
2025-08-06,Remera,,18188.2,Mario,La Plata,irrelevante
2025-08-06,Pantalón,1.0,3706.14,Juan,La Plata,irrelevante
2025-08-06,Zapatilla,,14182.08,Lucía,Bahía Blanca,irrelevante
2025-08-06,Remera,,11381.49,Lucía,Rosario,irrelevante
2025-08-06,Gorra,2.0,10612.81,Sofía,Mar del Plata,irrelevante
2025-08-06,Remera,3.0,9149.57,Juan,Mar del Plata,irrelevante
2025-08-06,Medias,2.0,19063.58,Juan,CABA,irrelevante
2025-08-06,Gorra,2.0,4262.63,Sofía,La Plata,irrelevante
2025-08-06,Campera,3.0,2123.54,Sofía,La Plata,irrelevante
2025-08-06,Jean,,14596.88,,Mar del Plata,irrelevante
2025-08-06,Pantalón,1.0,2941.64,Mario,Bahía Blanca,irrelevante
2025-08-06,Medias,1.0,5046.59,Lucía,Bahía Blanca,irrelevante
2025-08-06,Camisa,3.0,11607.03,,Mar del Plata,irrelevante
2025-08-06,Camisa,3.0,14150.03,Juan,CABA,irrelevante
2025-08-06,Medias,2.0,10134.74,,CABA,irrelevante
2025-08-06,Buzo,,11272.07,,Mar del Plata,irrelevante
2025-08-06,Buzo,,4259.99,Mario,Mar del Plata,irrelevante
2025-08-06,Remera,1.0,11842.7,Ana,Bahía Blanca,irrelevante
2025-08-06,Short,,10560.63,Carlos,Mar del Plata,irrelevante
2025-08-06,Remera,3.0,7331.78,,La Plata,irrelevante
2025-08-06,Campera,,16688.18,Mario,CABA,irrelevante
2025-08-06,Jean,3.0,15660.24,Mario,La Plata,irrelevante
2025-08-06,Remera,,9291.69,Sofía,Bahía Blanca,irrelevante
2025-08-06,Jean,2.0,18602.57,,Rosario,irrelevante
2025-08-06,Campera,2.0,6505.23,Juan,CABA,irrelevante
2025-08-06,Zapatilla,2.0,3426.08,Juan,CABA,irrelevante
2025-08-06,Pantalón,1.0,1629.54,Lucía,CABA,irrelevante
2025-08-06,Jean,3.0,12342.19,Ana,CABA,irrelevante
2025-08-06,Jean,3.0,18685.65,Juan,Mar del Plata,irrelevante
2025-08-06,Medias,3.0,3864.09,Juan,CABA,irrelevante
2025-08-06,Pantalón,1.0,12801.25,Luz,Bahía Blanca,irrelevante
2025-08-06,Buzo,2.0,11523.18,Carlos,CABA,irrelevante
2025-08-06,Pantalón,3.0,18676.54,Lucía,Mar del Plata,irrelevante
2025-08-06,Remera,,10488.86,,Rosario,irrelevante
2025-08-06,Gorra,2.0,9190.95,Lucía,Bahía Blanca,irrelevante
2025-08-06,Zapatilla,,9795.11,Sofía,Bahía Blanca,irrelevante
2025-08-06,Buzo,3.0,4808.6,Juan,Bahía Blanca,irrelevante
2025-08-06,Jean,3.0,10455.4,Juan,Mar del Plata,irrelevante
2025-08-06,Campera,3.0,8260.63,Juan,Rosario,irrelevante
2025-08-06,Camisa,3.0,3439.18,,Rosario,irrelevante
2025-08-06,Jean,,8973.96,Ana,Bahía Blanca,irrelevante
2025-08-06,Medias,2.0,18752.98,Ana,Bahía Blanca,irrelevante
2025-08-06,Zapatilla,,18212.76,Lucía,Bahía Blanca,irrelevante
2025-08-06,Short,,16738.29,Ana,Bahía Blanca,irrelevante
2025-08-06,Remera,3.0,11794.42,Lucía,Rosario,irrelevante
2025-08-06,Short,3.0,14223.1,Juan,La Plata,irrelevante
2025-08-06,Camisa,2.0,8179.74,,Bahía Blanca,irrelevante
2025-08-06,Jean,1.0,13138.12,Carlos,CABA,irrelevante
2025-08-06,Campera,3.0,11979.9,Mario,Mar del Plata,irrelevante
2025-08-06,Short,3.0,19027.09,Lucía,CABA,irrelevante
2025-08-06,Short,3.0,18920.84,Luz,CABA,irrelevante
2025-08-06,Jean,1.0,7322.78,Lucía,Mar del Plata,irrelevante
2025-08-06,Gorra,1.0,6332.49,Luz,Mar del Plata,irrelevante
2025-08-06,Pantalón,,9110.74,Mario,Mar del Plata,irrelevante
2025-08-06,Short,3.0,5410.05,Mario,Mar del Plata,irrelevante
2025-08-06,Jean,1.0,9470.98,Sofía,Rosario,irrelevante
2025-08-06,Short,,14799.51,Mario,La Plata,irrelevante
2025-08-06,Camisa,1.0,13684.04,Mario,Mar del Plata,irrelevante
2025-08-06,Medias,1.0,13764.76,Carlos,CABA,irrelevante
2025-08-06,Buzo,,12803.83,Carlos,Mar del Plata,irrelevante
2025-08-06,Jean,1.0,19383.45,Sofía,Mar del Plata,irrelevante
2025-08-06,Buzo,,16203.76,Lucía,CABA,irrelevante
2025-08-06,Gorra,,10699.1,Sofía,La Plata,irrelevante
2025-08-06,Medias,1.0,11209.28,Carlos,CABA,irrelevante
2025-08-06,Buzo,,12741.69,Sofía,Rosario,irrelevante
2025-08-06,Pantalón,,13910.45,Lucía,Mar del Plata,irrelevante
2025-08-06,Campera,,7875.9,Carlos,La Plata,irrelevante
2025-08-06,Pantalón,2.0,6074.27,Luz,CABA,irrelevante
2025-08-06,Zapatilla,2.0,16364.37,Juan,CABA,irrelevante
2025-08-06,Camisa,1.0,13122.53,Luz,La Plata,irrelevante
2025-08-06,Zapatilla,2.0,9818.4,,Rosario,irrelevante
2025-08-06,Gorra,3.0,4038.5,Ana,Bahía Blanca,irrelevante
2025-08-06,Zapatilla,3.0,12584.65,Mario,CABA,irrelevante
2025-08-06,Pantalón,3.0,2656.7,Carlos,CABA,irrelevante
2025-08-06,Camisa,,12323.6,Lucía,Bahía Blanca,irrelevante
2025-08-06,Remera,,3339.19,Carlos,Rosario,irrelevante
2025-08-06,Zapatilla,1.0,17021.05,Lucía,Bahía Blanca,irrelevante
2025-08-06,Zapatilla,3.0,16772.13,Sofía,Mar del Plata,irrelevante
2025-08-06,Campera,,2878.78,Mario,Bahía Blanca,irrelevante
2025-08-06,Zapatilla,1.0,18970.16,,CABA,irrelevante
2025-08-06,Buzo,2.0,10201.49,,CABA,irrelevante
2025-08-06,Short,2.0,14885.58,Sofía,Bahía Blanca,irrelevante
2025-08-06,Remera,3.0,3155.69,Sofía,CABA,irrelevante
2025-08-06,Short,2.0,2246.38,Sofía,Rosario,irrelevante
2025-08-06,Medias,,11691.82,,Rosario,irrelevante
2025-08-06,Buzo,3.0,4870.99,Carlos,CABA,irrelevante
2025-08-06,Pantalón,3.0,13710.98,Mario,Bahía Blanca,irrelevante
2025-08-06,Jean,2.0,10363.57,Ana,Bahía Blanca,irrelevante
2025-08-05,Jean,,19881.13,Lucía,Mar del Plata,irrelevante
2025-08-05,Gorra,1.0,7440.66,Juan,La Plata,irrelevante
2025-08-05,Campera,3.0,16407.91,Juan,La Plata,irrelevante
2025-08-05,Gorra,2.0,8639.19,Carlos,La Plata,irrelevante
2025-08-05,Short,1.0,5371.93,,Rosario,irrelevante
2025-08-05,Pantalón,1.0,3727.87,Juan,Mar del Plata,irrelevante
2025-08-05,Zapatilla,,2643.66,Juan,Rosario,irrelevante
2025-08-05,Remera,2.0,17729.46,Ana,Bahía Blanca,irrelevante
2025-08-05,Medias,1.0,19160.67,Carlos,Rosario,irrelevante
2025-08-05,Remera,2.0,5687.64,Lucía,Rosario,irrelevante
2025-08-05,Gorra,,6832.69,,CABA,irrelevante
2025-08-05,Campera,3.0,17330.98,Carlos,Mar del Plata,irrelevante
2025-08-05,Gorra,2.0,16196.85,,Bahía Blanca,irrelevante
2025-08-05,Pantalón,1.0,15813.89,Lucía,Bahía Blanca,irrelevante
2025-08-05,Pantalón,2.0,8386.02,Lucía,La Plata,irrelevante
2025-08-05,Short,2.0,11496.59,Carlos,La Plata,irrelevante
2025-08-05,Pantalón,3.0,3911.24,Juan,La Plata,irrelevante
2025-08-05,Short,3.0,18358.65,Juan,Rosario,irrelevante
2025-08-05,Jean,3.0,14806.62,Mario,Bahía Blanca,irrelevante
2025-08-05,Pantalón,,10607.6,Luz,Mar del Plata,irrelevante
2025-08-05,Gorra,,7169.09,Carlos,Bahía Blanca,irrelevante
2025-08-05,Medias,,12824.13,,La Plata,irrelevante
2025-08-05,Pantalón,1.0,2585.9,Sofía,Bahía Blanca,irrelevante
2025-08-05,Remera,,6708.57,Luz,Rosario,irrelevante
2025-08-05,Remera,,2019.09,Carlos,La Plata,irrelevante
2025-08-05,Pantalón,3.0,2504.45,Lucía,CABA,irrelevante
2025-08-05,Medias,1.0,10919.43,,Rosario,irrelevante
2025-08-05,Pantalón,1.0,16772.73,Ana,Mar del Plata,irrelevante
2025-08-05,Short,1.0,15294.61,Sofía,Bahía Blanca,irrelevante
2025-08-05,Gorra,3.0,5704.49,Carlos,CABA,irrelevante
2025-08-05,Remera,2.0,2332.97,Juan,Bahía Blanca,irrelevante
2025-08-05,Pantalón,3.0,3499.8,Sofía,CABA,irrelevante
2025-08-05,Medias,,14441.69,Ana,Mar del Plata,irrelevante
2025-08-05,Gorra,1.0,1794.21,Luz,CABA,irrelevante
2025-08-05,Gorra,1.0,15200.48,Juan,CABA,irrelevante
2025-08-05,Campera,2.0,12917.6,Luz,Rosario,irrelevante
2025-08-05,Camisa,2.0,2930.46,,La Plata,irrelevante
2025-08-05,Buzo,1.0,19509.33,Luz,La Plata,irrelevante
2025-08-05,Gorra,2.0,4977.88,Luz,Mar del Plata,irrelevante
2025-08-05,Medias,,8102.58,,La Plata,irrelevante
2025-08-05,Gorra,,18281.8,Mario,Bahía Blanca,irrelevante
2025-08-05,Campera,1.0,19515.31,Lucía,CABA,irrelevante
2025-08-05,Medias,2.0,3078.49,Sofía,La Plata,irrelevante
2025-08-05,Short,3.0,10870.03,Ana,Rosario,irrelevante
2025-08-05,Zapatilla,1.0,2849.58,Mario,La Plata,irrelevante
2025-08-05,Buzo,,13388.47,,La Plata,irrelevante
2025-08-05,Medias,2.0,16581.92,Mario,Mar del Plata,irrelevante
2025-08-05,Jean,1.0,11227.3,Ana,Bahía Blanca,irrelevante
2025-08-05,Campera,,12461.74,Luz,Bahía Blanca,irrelevante
2025-08-05,Zapatilla,1.0,11867.6,Luz,La Plata,irrelevante
2025-08-05,Zapatilla,3.0,5350.92,,Mar del Plata,irrelevante
2025-08-05,Short,,14438.54,Ana,Mar del Plata,irrelevante
2025-08-05,Zapatilla,1.0,7076.35,Sofía,Rosario,irrelevante
2025-08-05,Zapatilla,,12374.94,,Rosario,irrelevante
2025-08-05,Remera,1.0,5001.84,Sofía,La Plata,irrelevante
2025-08-05,Camisa,3.0,1694.19,Carlos,CABA,irrelevante
