fecha,producto,cantidad,precio_unitario,vendedor,sucursal
2025-08-06,Short,3.0,19027.09,Lucaa,Caba
2025-08-06,Short,3.0,18920.84,Luz,Caba
2025-08-06,Jean,1.0,7322.78,Lucaa,Mar Del Plata
2025-08-06,Gorra,1.0,6332.49,Luz,Mar Del Plata
2025-08-06,Short,3.0,5410.05,Mario,Mar Del Plata
2025-08-06,Jean,1.0,9470.98,Sofaa,Rosario
2025-08-06,Camisa,1.0,13684.04,Mario,Mar Del Plata
2025-08-06,Medias,1.0,13764.76,Carlos,Caba
2025-08-06,Jean,1.0,19383.45,Sofaa,Mar Del Plata
2025-08-06,Medias,1.0,11209.28,Carlos,Caba
2025-08-06,Pantala3N,2.0,6074.27,Luz,Caba
2025-08-06,Zapatilla,2.0,16364.37,Juan,Caba
2025-08-06,Camisa,1.0,13122.53,Luz,La Plata
2025-08-06,Zapatilla,2.0,9818.4,,Rosario
2025-08-06,Gorra,3.0,4038.5,Ana,Bahaa Blanca
2025-08-06,Zapatilla,3.0,12584.65,Mario,Caba
2025-08-06,Pantala3N,3.0,2656.7,Carlos,Caba
2025-08-06,Zapatilla,1.0,17021.05,Lucaa,Bahaa Blanca
2025-08-06,Zapatilla,3.0,16772.13,Sofaa,Mar Del Plata
2025-08-06,Zapatilla,1.0,18970.16,,Caba
2025-08-06,Buzo,2.0,10201.49,,Caba
2025-08-06,Short,2.0,14885.58,Sofaa,Bahaa Blanca
2025-08-06,Remera,3.0,3155.69,Sofaa,Caba
2025-08-06,Short,2.0,2246.38,Sofaa,Rosario
2025-08-06,Buzo,3.0,4870.99,Carlos,Caba
2025-08-06,Pantala3N,3.0,13710.98,Mario,Bahaa Blanca
2025-08-06,Jean,2.0,10363.57,Ana,Bahaa Blanca
2025-08-05,Gorra,1.0,7440.66,Juan,La Plata
2025-08-05,Campera,3.0,16407.91,Juan,La Plata
2025-08-05,Gorra,2.0,8639.19,Carlos,La Plata
2025-08-05,Short,1.0,5371.93,,Rosario
2025-08-05,Pantala3N,1.0,3727.87,Juan,Mar Del Plata
2025-08-05,Remera,2.0,17729.46,Ana,Bahaa Blanca
2025-08-05,Medias,1.0,19160.67,Carlos,Rosario
2025-08-05,Remera,2.0,5687.64,Lucaa,Rosario
2025-08-05,Campera,3.0,17330.98,Carlos,Mar Del Plata
2025-08-05,Gorra,2.0,16196.85,,Bahaa Blanca
2025-08-05,Pantala3N,1.0,15813.89,Lucaa,Bahaa Blanca
2025-08-05,Pantala3N,2.0,8386.02,Lucaa,La Plata
2025-08-05,Short,2.0,11496.59,Carlos,La Plata
2025-08-05,Pantala3N,3.0,3911.24,Juan,La Plata
2025-08-05,Short,3.0,18358.65,Juan,Rosario
2025-08-05,Jean,3.0,14806.62,Mario,Bahaa Blanca
2025-08-05,Pantala3N,1.0,2585.9,Sofaa,Bahaa Blanca
2025-08-05,Pantala3N,3.0,2504.45,Lucaa,Caba
2025-08-05,Medias,1.0,10919.43,,Rosario
2025-08-05,Pantala3N,1.0,16772.73,Ana,Mar Del Plata
2025-08-05,Short,1.0,15294.61,Sofaa,Bahaa Blanca
2025-08-05,Gorra,3.0,5704.49,Carlos,Caba
2025-08-05,Remera,2.0,2332.97,Juan,Bahaa Blanca
2025-08-05,Pantala3N,3.0,3499.8,Sofaa,Caba
2025-08-05,Gorra,1.0,1794.21,Luz,Caba
2025-08-05,Gorra,1.0,15200.48,Juan,Caba
2025-08-05,Campera,2.0,12917.6,Luz,Rosario
2025-08-05,Camisa,2.0,2930.46,,La Plata
2025-08-05,Buzo,1.0,19509.33,Luz,La Plata
2025-08-05,Gorra,2.0,4977.88,Luz,Mar Del Plata
2025-08-05,Campera,1.0,19515.31,Lucaa,Caba
2025-08-05,Medias,2.0,3078.49,Sofaa,La Plata
2025-08-05,Short,3.0,10870.03,Ana,Rosario
2025-08-05,Zapatilla,1.0,2849.58,Mario,La Plata
2025-08-05,Medias,2.0,16581.92,Mario,Mar Del Plata
2025-08-05,Jean,1.0,11227.3,Ana,Bahaa Blanca
2025-08-05,Zapatilla,1.0,11867.6,Luz,La Plata
2025-08-05,Zapatilla,3.0,5350.92,,Mar Del Plata
2025-08-05,Zapatilla,1.0,7076.35,Sofaa,Rosario
2025-08-05,Remera,1.0,5001.84,Sofaa,La Plata
2025-08-05,Camisa,3.0,1694.19,Carlos,Caba
2025-08-05,Campera,3.0,19649.28,,Caba
2025-08-05,Zapatilla,3.0,12011.93,Sofaa,Rosario
2025-08-05,Remera,1.0,11630.5,Sofaa,Caba
2025-08-05,Campera,2.0,19530.83,Ana,Bahaa Blanca
2025-08-05,Gorra,1.0,4906.97,,Bahaa Blanca
2025-08-05,Gorra,3.0,8376.51,Juan,Bahaa Blanca
2025-08-05,Medias,2.0,3873.39,Luz,Rosario
2025-08-05,Short,1.0,15187.37,Sofaa,Bahaa Blanca
2025-08-05,Jean,3.0,15231.79,Juan,Caba
2025-08-05,Zapatilla,2.0,19379.78,,Mar Del Plata
2025-08-05,Remera,2.0,4291.08,Lucaa,Rosario
2025-08-05,Campera,2.0,9298.69,,Mar Del Plata
2025-08-05,Remera,1.0,1774.59,Ana,Rosario
2025-08-05,Zapatilla,1.0,10792.21,Juan,Mar Del Plata
2025-08-05,Jean,1.0,5293.27,Lucaa,Rosario
2025-08-05,Gorra,2.0,8333.77,Luz,La Plata
2025-08-05,Buzo,1.0,6160.23,Sofaa,Rosario
2025-08-05,Pantala3N,1.0,6189.18,Mario,Bahaa Blanca
2025-08-05,Camisa,1.0,19110.41,Sofaa,Caba
2025-08-05,Buzo,1.0,4269.89,,Bahaa Blanca
2025-08-05,Camisa,1.0,9277.6,Luz,Caba
2025-08-05,Buzo,1.0,13252.91,Juan,Bahaa Blanca
2025-08-05,Pantala3N,1.0,1710.78,Ana,La Plata
2025-08-05,Campera,1.0,10853.91,Ana,Caba
2025-08-05,Campera,2.0,10022.36,Lucaa,Bahaa Blanca
2025-08-05,Campera,1.0,5511.63,Sofaa,Mar Del Plata
2025-08-05,Short,1.0,11318.16,Mario,Rosario
2025-08-05,Short,2.0,15588.1,,La Plata
2025-08-05,Medias,1.0,19248.37,Lucaa,Mar Del Plata
2025-08-05,Remera,1.0,3527.43,Lucaa,Caba
2025-08-05,Short,2.0,9488.38,Lucaa,Rosario
2025-08-05,Camisa,3.0,15236.39,Ana,Rosario
2025-08-05,Pantala3N,1.0,18409.05,Mario,Bahaa Blanca
2025-08-05,Buzo,2.0,19685.03,,Rosario
2025-08-05,Camisa,3.0,10776.68,Juan,Mar Del Plata
2025-08-05,Gorra,2.0,5353.27,Lucaa,La Plata
2025-08-05,Short,1.0,16562.41,Juan,Rosario
2025-08-05,Medias,1.0,9690.0,Carlos,Rosario
2025-08-05,Camisa,3.0,10591.73,Sofaa,Caba
2025-08-05,Buzo,3.0,6432.94,Lucaa,Mar Del Plata
2025-08-05,Jean,2.0,2926.36,Sofaa,Caba
2025-08-05,Buzo,2.0,19267.03,,Rosario
2025-08-05,Camisa,3.0,9203.32,,La Plata
2025-08-05,Medias,1.0,9783.96,Sofaa,Rosario
2025-08-05,Zapatilla,2.0,19314.07,Luz,Rosario
2025-08-05,Pantala3N,2.0,18823.05,Luz,La Plata
2025-08-05,Remera,3.0,15590.6,,Rosario
2025-08-05,Gorra,3.0,17910.2,Luz,Bahaa Blanca
2025-08-05,Buzo,1.0,3054.0,Sofaa,Caba
2025-08-05,Campera,1.0,5113.58,Mario,Caba
2025-08-05,Pantala3N,2.0,7657.48,Lucaa,Rosario
2025-08-05,Medias,1.0,8476.46,Carlos,Caba
2025-08-05,Buzo,2.0,13505.6,Ana,Rosario
2025-08-05,Gorra,3.0,2361.22,Juan,Bahaa Blanca
2025-08-05,Buzo,2.0,14256.28,Lucaa,Mar Del Plata
2025-08-05,Remera,1.0,16712.18,Sofaa,Caba
2025-08-05,Jean,3.0,5497.33,Juan,Bahaa Blanca
2025-08-05,Remera,1.0,3128.63,Mario,Rosario
2025-08-05,Pantala3N,3.0,9917.36,Lucaa,Mar Del Plata
2025-08-05,Gorra,2.0,4652.04,Lucaa,Bahaa Blanca
2025-08-05,Zapatilla,3.0,10656.89,Carlos,La Plata
2025-08-05,Zapatilla,1.0,3334.86,Lucaa,La Plata
2025-08-05,Pantala3N,3.0,15790.1,Mario,Rosario
2025-08-05,Zapatilla,1.0,11826.65,,Mar Del Plata
2025-08-05,Campera,3.0,11506.25,Juan,Caba
2025-08-05,Remera,2.0,2290.59,Luz,Bahaa Blanca
2025-08-05,Camisa,1.0,15105.63,Lucaa,La Plata
2025-08-05,Jean,1.0,17369.98,Juan,Rosario
2025-08-05,Zapatilla,3.0,9027.49,Juan,Rosario
2025-08-05,Gorra,2.0,15207.64,Luz,Mar Del Plata
2025-08-05,Medias,3.0,13386.95,,Mar Del Plata
2025-08-05,Pantala3N,1.0,8280.21,Juan,Bahaa Blanca
2025-08-05,Pantala3N,1.0,6319.01,Juan,La Plata
2025-08-05,Gorra,1.0,17606.98,Juan,Mar Del Plata
2025-08-05,Camisa,3.0,9514.06,Ana,Caba
2025-08-05,Campera,2.0,5687.62,Juan,Bahaa Blanca
2025-08-05,Zapatilla,1.0,1759.35,Mario,La Plata
2025-08-05,Camisa,3.0,11116.65,Ana,Rosario
2025-08-05,Jean,3.0,4835.22,Mario,Bahaa Blanca
2025-08-05,Gorra,1.0,11501.24,,La Plata
2025-08-05,Medias,2.0,7334.72,Lucaa,Rosario
2025-08-05,Remera,2.0,2343.36,Juan,Mar Del Plata
2025-08-05,Zapatilla,1.0,6119.55,Luz,La Plata
2025-08-05,Zapatilla,3.0,5861.89,Ana,La Plata
2025-08-05,Zapatilla,3.0,6159.67,Lucaa,Bahaa Blanca
2025-08-05,Jean,1.0,5634.48,Carlos,Mar Del Plata
2025-08-05,Pantala3N,3.0,4634.76,Carlos,Caba
2025-08-05,Jean,3.0,17538.3,Mario,La Plata
2025-08-05,Buzo,3.0,7221.0,Carlos,La Plata
2025-08-05,Jean,3.0,9702.63,Carlos,La Plata
2025-08-05,Campera,3.0,5992.32,,Caba
2025-08-05,Short,1.0,2489.87,Carlos,Rosario
2025-08-05,Short,3.0,3997.21,Mario,Rosario
2025-08-05,Zapatilla,2.0,12028.21,Lucaa,Bahaa Blanca
2025-08-05,Medias,2.0,6406.66,,Caba
2025-08-05,Short,3.0,15766.25,Juan,Caba
2025-08-05,Medias,2.0,2169.74,Juan,La Plata
2025-08-05,Medias,1.0,15177.29,Luz,Bahaa Blanca
2025-08-05,Medias,3.0,19391.02,Ana,Mar Del Plata
2025-08-05,Campera,3.0,8141.9,Sofaa,Rosario
2025-08-05,Remera,1.0,10191.37,Luz,La Plata
2025-08-05,Gorra,3.0,7951.81,Lucaa,Rosario
2025-08-05,Campera,2.0,13841.47,Lucaa,Bahaa Blanca
2025-08-05,Jean,3.0,10599.2,,Caba
2025-08-05,Jean,2.0,12736.42,Sofaa,La Plata
2025-08-04,Short,1.0,15028.18,Ana,Mar Del Plata
2025-08-04,Camisa,3.0,15083.54,,Rosario
2025-08-04,Camisa,1.0,10700.13,,La Plata
2025-08-04,Jean,3.0,5220.06,Carlos,La Plata
2025-08-04,Campera,1.0,1861.88,Juan,Bahaa Blanca
2025-08-04,Jean,3.0,15398.65,,Rosario
2025-08-04,Zapatilla,1.0,17417.51,,Mar Del Plata
2025-08-04,Pantala3N,3.0,14753.31,,Mar Del Plata
2025-08-04,Jean,3.0,9646.22,,Rosario
2025-08-04,Buzo,1.0,6392.96,Ana,Caba
2025-08-04,Buzo,1.0,11941.97,Sofaa,Mar Del Plata
2025-08-04,Zapatilla,2.0,4159.39,Lucaa,La Plata
2025-08-04,Jean,2.0,18579.0,Juan,Caba
2025-08-04,Gorra,3.0,17097.62,Mario,Bahaa Blanca
2025-08-04,Buzo,2.0,19430.9,Ana,La Plata
2025-08-04,Remera,3.0,8339.78,Lucaa,Bahaa Blanca
2025-08-04,Pantala3N,2.0,6994.27,Lucaa,Rosario
2025-08-04,Campera,1.0,19725.88,Lucaa,La Plata
2025-08-04,Buzo,1.0,11066.21,Mario,La Plata
2025-08-04,Jean,2.0,16966.76,Mario,Bahaa Blanca
2025-08-04,Short,1.0,13491.93,Lucaa,Caba
2025-08-04,Zapatilla,2.0,12470.21,Lucaa,Bahaa Blanca
2025-08-04,Zapatilla,1.0,14186.35,Lucaa,Mar Del Plata
2025-08-04,Gorra,1.0,13487.67,Juan,Bahaa Blanca
2025-08-04,Short,2.0,12885.45,Carlos,La Plata
2025-08-04,Short,2.0,3229.72,,Bahaa Blanca
2025-08-04,Medias,1.0,11214.85,Mario,Caba
2025-08-04,Remera,2.0,8199.87,Ana,Bahaa Blanca
2025-08-04,Short,1.0,4592.67,Sofaa,Bahaa Blanca
2025-08-04,Campera,2.0,19271.89,Carlos,Bahaa Blanca
2025-08-04,Pantala3N,2.0,8092.7,,Mar Del Plata
2025-08-04,Pantala3N,3.0,17968.16,Carlos,Mar Del Plata
2025-08-04,Camisa,1.0,12886.28,Ana,Mar Del Plata
2025-08-04,Zapatilla,3.0,15592.49,Carlos,Bahaa Blanca
2025-08-04,Short,2.0,17170.48,Lucaa,La Plata
2025-08-04,Remera,3.0,18525.54,,Mar Del Plata
2025-08-04,Medias,3.0,11608.55,Mario,Bahaa Blanca
2025-08-04,Zapatilla,3.0,13960.44,Carlos,La Plata
2025-08-04,Pantala3N,3.0,15171.2,Sofaa,Bahaa Blanca
2025-08-04,Remera,2.0,12534.62,Sofaa,Caba
2025-08-04,Short,2.0,18286.48,Juan,Rosario
2025-08-04,Buzo,2.0,2592.43,Lucaa,La Plata
2025-08-04,Jean,3.0,9210.23,Sofaa,Bahaa Blanca
2025-08-04,Short,3.0,11044.5,Mario,Mar Del Plata
2025-08-04,Medias,3.0,6634.54,Lucaa,La Plata
2025-08-04,Zapatilla,3.0,14128.24,Ana,Mar Del Plata
2025-08-04,Buzo,3.0,2127.82,Ana,Bahaa Blanca
2025-08-04,Pantala3N,3.0,9553.03,Ana,La Plata
2025-08-04,Zapatilla,2.0,3593.24,Luz,La Plata
2025-08-04,Campera,2.0,3509.78,Luz,Bahaa Blanca
2025-08-04,Short,1.0,17977.03,Juan,Mar Del Plata
2025-08-04,Campera,3.0,18360.21,,Mar Del Plata
2025-08-04,Camisa,2.0,12629.42,Lucaa,La Plata
2025-08-04,Jean,2.0,4996.23,Sofaa,La Plata
2025-08-04,Medias,2.0,12243.26,Sofaa,Rosario
2025-08-04,Buzo,3.0,11953.69,Sofaa,Rosario
2025-08-04,Camisa,3.0,17718.26,Mario,Caba
2025-08-04,Pantala3N,3.0,7851.04,Luz,Rosario
2025-08-04,Jean,1.0,1605.07,,Bahaa Blanca
2025-08-04,Medias,3.0,3166.81,Juan,Mar Del Plata
2025-08-04,Gorra,1.0,7131.07,Carlos,Bahaa Blanca
2025-08-04,Medias,3.0,12068.44,Ana,La Plata
2025-08-04,Zapatilla,1.0,2045.57,Carlos,Mar Del Plata
2025-08-04,Medias,1.0,8261.31,Carlos,Caba
2025-08-04,Buzo,3.0,19152.81,Ana,Rosario
2025-08-04,Campera,3.0,2210.75,Carlos,Bahaa Blanca
2025-08-04,Gorra,1.0,16406.25,Sofaa,La Plata
2025-08-04,Short,3.0,4018.91,Luz,Bahaa Blanca
2025-08-04,Medias,1.0,6181.78,Ana,Mar Del Plata
2025-08-04,Buzo,1.0,2274.29,Mario,Caba
2025-08-04,Camisa,3.0,13626.22,,Caba
2025-08-04,Pantala3N,2.0,14503.78,Lucaa,Rosario
2025-08-04,Gorra,2.0,8200.87,Luz,Caba
2025-08-04,Gorra,1.0,13700.15,Luz,Bahaa Blanca
2025-08-04,Remera,1.0,7818.13,Ana,La Plata
2025-08-04,Remera,3.0,4194.22,Juan,Bahaa Blanca
2025-08-04,Gorra,3.0,13636.77,Carlos,Caba
2025-08-04,Jean,3.0,4316.55,,Caba
2025-08-04,Zapatilla,3.0,16964.78,Sofaa,Mar Del Plata
2025-08-04,Buzo,2.0,19506.38,Juan,Bahaa Blanca
2025-08-04,Campera,1.0,8869.78,Ana,Caba
2025-08-04,Jean,1.0,14614.07,Ana,La Plata
2025-08-04,Campera,1.0,17575.05,,Rosario
2025-08-04,Camisa,3.0,18435.44,Juan,Mar Del Plata
2025-08-04,Zapatilla,3.0,3715.6,Lucaa,Mar Del Plata
2025-08-04,Remera,3.0,9390.53,Sofaa,Rosario
2025-08-04,Campera,1.0,9319.73,Juan,Rosario
2025-08-04,Buzo,3.0,3732.89,Juan,La Plata
2025-08-04,Pantala3N,1.0,8329.32,Juan,La Plata
2025-08-04,Pantala3N,3.0,6602.02,Mario,Rosario
2025-08-04,Gorra,1.0,19196.63,,Bahaa Blanca
2025-08-04,Camisa,2.0,16162.42,Carlos,La Plata
2025-08-04,Buzo,2.0,9919.58,Juan,La Plata
2025-08-04,Zapatilla,3.0,6035.73,Mario,Caba
2025-08-04,Remera,2.0,2211.24,Sofaa,La Plata
2025-08-04,Remera,1.0,16509.21,Lucaa,Mar Del Plata
2025-08-04,Buzo,2.0,13322.51,Ana,Rosario
2025-08-04,Remera,2.0,3553.18,Juan,Caba
2025-08-04,Short,3.0,8220.01,Sofaa,Caba
2025-08-04,Jean,1.0,6230.65,Carlos,Bahaa Blanca
2025-08-04,Remera,2.0,13897.61,Juan,Bahaa Blanca
2025-08-04,Jean,2.0,18173.22,Lucaa,Mar Del Plata
2025-08-04,Pantala3N,3.0,15750.98,Luz,Rosario
2025-08-04,Camisa,2.0,12471.01,Carlos,La Plata
2025-08-04,Medias,1.0,19356.26,Lucaa,Caba
2025-08-04,Jean,2.0,8189.82,Mario,Rosario
2025-08-04,Gorra,3.0,11823.87,Mario,Bahaa Blanca
2025-08-04,Short,2.0,13120.39,Lucaa,Mar Del Plata
2025-08-04,Zapatilla,2.0,7559.94,Juan,Rosario
2025-08-04,Pantala3N,2.0,16551.04,,Rosario
2025-08-04,Zapatilla,2.0,18704.62,,Rosario
2025-08-04,Buzo,3.0,12726.7,,Caba
2025-08-04,Buzo,1.0,12892.29,,Bahaa Blanca
2025-08-04,Camisa,1.0,7862.43,,Caba
2025-08-04,Short,1.0,19557.65,Juan,Caba
2025-08-04,Zapatilla,1.0,15470.7,Sofaa,La Plata
2025-08-04,Remera,3.0,6302.86,Carlos,Bahaa Blanca
2025-08-04,Pantala3N,2.0,13687.84,Luz,Rosario
2025-08-04,Camisa,3.0,13340.3,Juan,Bahaa Blanca
2025-08-04,Buzo,3.0,7518.03,,Caba
2025-08-04,Short,1.0,17587.88,Carlos,La Plata
2025-08-04,Short,2.0,1652.08,Lucaa,Caba
2025-08-04,Campera,3.0,5007.09,,Bahaa Blanca
2025-08-04,Zapatilla,3.0,18462.21,Luz,Bahaa Blanca
2025-08-04,Remera,3.0,11312.61,Sofaa,Rosario
2025-08-04,Short,1.0,9576.03,Sofaa,Caba
2025-08-04,Gorra,2.0,10399.91,Ana,La Plata
2025-08-04,Jean,3.0,18020.84,Sofaa,Rosario
2025-08-04,Short,1.0,12533.38,,Caba
2025-08-04,Zapatilla,3.0,13147.67,,Caba
2025-08-04,Zapatilla,1.0,3080.72,Luz,Bahaa Blanca
2025-08-04,Camisa,1.0,13744.86,Sofaa,Caba
2025-08-04,Jean,3.0,2684.7,,Caba
2025-08-04,Gorra,3.0,17139.29,Lucaa,Mar Del Plata
2025-08-04,Short,3.0,13139.63,Sofaa,La Plata
2025-08-04,Short,1.0,11879.1,,Rosario
2025-08-04,Zapatilla,1.0,19894.08,Sofaa,Caba
2025-08-04,Zapatilla,3.0,9627.02,Lucaa,Rosario
2025-08-04,Zapatilla,1.0,12955.2,Carlos,La Plata
2025-08-04,Campera,2.0,8127.3,Ana,Bahaa Blanca
2025-08-04,Buzo,3.0,14579.76,Ana,Mar Del Plata
2025-08-04,Medias,3.0,13832.22,Lucaa,La Plata
2025-08-04,Gorra,1.0,12331.93,Luz,Mar Del Plata
2025-08-04,Gorra,2.0,2526.7,Juan,Bahaa Blanca
2025-08-04,Short,2.0,5754.33,Sofaa,Caba
2025-08-04,Gorra,1.0,11409.75,Lucaa,Bahaa Blanca
2025-08-04,Camisa,3.0,10216.72,Lucaa,Bahaa Blanca
2025-08-04,Camisa,1.0,13836.66,Lucaa,La Plata
2025-08-04,Pantala3N,2.0,9107.02,Ana,Mar Del Plata
2025-08-04,Jean,2.0,1806.73,Mario,Mar Del Plata
2025-08-04,Pantala3N,3.0,8986.23,Sofaa,La Plata
2025-08-04,Camisa,2.0,12150.95,Mario,La Plata
2025-08-04,Campera,2.0,5786.47,,Mar Del Plata
2025-08-04,Remera,2.0,6337.06,Juan,Bahaa Blanca
2025-08-04,Pantala3N,2.0,1965.01,Carlos,Caba
2025-08-03,Pantala3N,3.0,19518.29,Lucaa,La Plata
2025-08-03,Camisa,1.0,14924.51,Sofaa,Mar Del Plata
2025-08-03,Buzo,2.0,16995.03,Ana,Caba
2025-08-03,Gorra,2.0,12416.02,,Rosario
2025-08-03,Zapatilla,1.0,11525.53,Mario,Mar Del Plata
2025-08-03,Jean,2.0,14405.01,Mario,Rosario
2025-08-03,Jean,3.0,2425.63,Luz,Rosario
2025-08-03,Remera,1.0,18935.73,Mario,Rosario
2025-08-03,Campera,3.0,16706.84,Carlos,Bahaa Blanca
2025-08-03,Campera,3.0,1530.96,Luz,Rosario
2025-08-03,Pantala3N,2.0,17911.95,,Bahaa Blanca
2025-08-03,Camisa,2.0,11894.23,Ana,Bahaa Blanca
2025-08-03,Short,3.0,11334.12,Sofaa,Caba
2025-08-03,Remera,3.0,7976.68,Luz,Mar Del Plata
2025-08-03,Short,2.0,5909.15,Luz,Bahaa Blanca
2025-08-03,Medias,3.0,19696.85,Lucaa,Mar Del Plata
2025-08-03,Gorra,2.0,8268.93,,Rosario
2025-08-03,Buzo,2.0,5735.3,Mario,Bahaa Blanca
2025-08-03,Jean,1.0,17127.09,Carlos,Rosario
2025-08-03,Remera,1.0,15759.29,Sofaa,Caba
2025-08-03,Remera,1.0,14206.82,Sofaa,Caba
2025-08-03,Medias,3.0,5428.09,Luz,Bahaa Blanca
2025-08-03,Medias,3.0,12764.88,Mario,Rosario
2025-08-03,Camisa,2.0,8841.84,Carlos,Mar Del Plata
2025-08-03,Remera,3.0,12744.79,Juan,Mar Del Plata
2025-08-03,Camisa,1.0,6875.49,Juan,Bahaa Blanca
2025-08-03,Campera,1.0,7656.36,Ana,Rosario
2025-08-03,Remera,1.0,4149.84,Ana,Caba
2025-08-03,Camisa,3.0,10879.81,Carlos,La Plata
2025-08-03,Buzo,2.0,13364.47,Carlos,Caba
2025-08-03,Campera,2.0,5667.0,Luz,Caba
2025-08-03,Campera,1.0,15080.88,Juan,Caba
2025-08-03,Buzo,3.0,19752.05,Carlos,Mar Del Plata
2025-08-03,Zapatilla,1.0,18401.8,,Mar Del Plata
2025-08-03,Jean,1.0,10865.23,Mario,Mar Del Plata
2025-08-03,Campera,2.0,8940.0,Ana,Rosario
2025-08-03,Short,2.0,2002.54,Ana,Bahaa Blanca
2025-08-03,Remera,1.0,9606.77,Ana,Rosario
2025-08-03,Gorra,2.0,6570.32,Sofaa,Bahaa Blanca
2025-08-03,Buzo,1.0,11222.44,Sofaa,Caba
2025-08-03,Jean,2.0,15616.85,,Caba
2025-08-03,Campera,1.0,13451.65,Lucaa,Bahaa Blanca
2025-08-03,Medias,3.0,15843.82,Juan,Rosario
2025-08-03,Pantala3N,2.0,9187.9,Lucaa,Rosario
2025-08-03,Remera,2.0,11167.91,Carlos,La Plata
2025-08-03,Medias,2.0,4390.41,Luz,La Plata
2025-08-03,Campera,1.0,15827.45,Carlos,Rosario
2025-08-03,Medias,2.0,3799.82,Lucaa,La Plata
2025-08-03,Gorra,2.0,15901.17,,Caba
2025-08-03,Gorra,1.0,17810.28,Lucaa,Caba
2025-08-03,Pantala3N,3.0,15505.62,Carlos,Rosario
2025-08-03,Campera,3.0,11064.91,Sofaa,Rosario
2025-08-03,Camisa,2.0,9371.84,Carlos,Mar Del Plata
2025-08-03,Pantala3N,1.0,5306.49,,Caba
2025-08-03,Jean,3.0,9218.93,Sofaa,Caba
2025-08-03,Medias,3.0,4997.02,Sofaa,Caba
2025-08-03,Buzo,2.0,1860.28,Carlos,Caba
2025-08-03,Camisa,1.0,12946.72,Sofaa,Rosario
2025-08-03,Zapatilla,1.0,8984.13,Ana,Bahaa Blanca
2025-08-03,Buzo,2.0,3329.93,Juan,Bahaa Blanca
2025-08-03,Zapatilla,3.0,13620.25,Juan,La Plata
2025-08-03,Remera,1.0,19546.95,Juan,Mar Del Plata
2025-08-03,Short,2.0,15517.45,Ana,Rosario
2025-08-03,Medias,2.0,3624.32,Mario,Rosario
2025-08-03,Short,1.0,6521.28,Ana,Mar Del Plata
2025-08-03,Zapatilla,1.0,18107.15,Sofaa,Mar Del Plata
2025-08-03,Campera,2.0,9515.59,Sofaa,Mar Del Plata
2025-08-03,Remera,2.0,11542.41,Carlos,La Plata
2025-08-03,Pantala3N,2.0,3507.89,Luz,Rosario
2025-08-03,Camisa,1.0,10207.15,Mario,La Plata
2025-08-03,Zapatilla,3.0,1860.0,Sofaa,Bahaa Blanca
2025-08-03,Jean,2.0,6847.23,Juan,Bahaa Blanca
2025-08-03,Gorra,3.0,6252.66,Luz,Bahaa Blanca
2025-08-03,Campera,3.0,2722.02,Carlos,Rosario
2025-08-03,Camisa,2.0,10463.51,Luz,Bahaa Blanca
2025-08-03,Remera,3.0,11120.64,Juan,Rosario
2025-08-03,Jean,1.0,13211.84,Mario,La Plata
2025-08-03,Gorra,3.0,9559.2,Carlos,Rosario
2025-08-03,Jean,1.0,1696.85,Lucaa,Rosario
2025-08-03,Medias,2.0,2777.51,Luz,Caba
2025-08-03,Remera,3.0,9871.79,,La Plata
2025-08-03,Pantala3N,1.0,11639.43,Mario,Caba
2025-08-03,Jean,3.0,17729.67,Juan,La Plata
2025-08-03,Short,2.0,7190.23,Luz,Rosario
2025-08-03,Buzo,3.0,10820.69,,Rosario
2025-08-03,Campera,3.0,8251.84,Lucaa,Bahaa Blanca
2025-08-03,Remera,2.0,15975.08,,Rosario
2025-08-03,Camisa,2.0,9940.28,Mario,La Plata
2025-08-03,Campera,3.0,4020.99,,Rosario
2025-08-03,Camisa,3.0,11883.28,Mario,Bahaa Blanca
2025-08-03,Camisa,3.0,15750.44,Carlos,Caba
2025-08-03,Remera,2.0,4123.11,,Caba
2025-08-03,Buzo,3.0,16670.28,,La Plata
2025-08-03,Short,2.0,13780.66,Sofaa,Mar Del Plata
2025-08-03,Short,1.0,11311.7,Juan,Rosario
2025-08-03,Zapatilla,3.0,3117.34,Sofaa,La Plata
2025-08-03,Campera,2.0,8545.0,Lucaa,Caba
2025-08-03,Zapatilla,2.0,5240.58,Lucaa,Mar Del Plata
2025-08-03,Remera,1.0,6362.36,Luz,La Plata
2025-08-03,Campera,3.0,14859.33,Lucaa,Caba
2025-08-03,Remera,3.0,7252.73,Lucaa,Mar Del Plata
2025-08-03,Remera,2.0,9911.18,Lucaa,Mar Del Plata
2025-08-03,Jean,1.0,17357.81,Luz,Bahaa Blanca
2025-08-03,Medias,3.0,13431.45,Juan,La Plata
2025-08-03,Short,2.0,7802.49,Mario,La Plata
2025-08-03,Gorra,3.0,19087.1,Lucaa,Caba
2025-08-03,Campera,1.0,3400.26,Carlos,Mar Del Plata
2025-08-03,Remera,2.0,15862.53,Mario,La Plata
2025-08-03,Pantala3N,3.0,4484.26,Luz,Rosario
2025-08-03,Jean,3.0,6281.36,Luz,Rosario
2025-08-03,Campera,3.0,9763.06,Lucaa,La Plata
2025-08-03,Medias,3.0,2258.39,Sofaa,Rosario
2025-08-03,Jean,2.0,2401.87,Ana,Bahaa Blanca
2025-08-03,Jean,2.0,10635.1,Carlos,Caba
